1,-99.24331,13.20152
10,75.15066,34.31579
100,46.4162,-53.19468
1000,-125.6568,40.14696
10000,167.20605,-70.4723
100000,149.3075,-64.11708
10001,61.6379,-3.24482
10002,-85.20963,-7.4814
10003,121.10095,58.155
10004,-110.29001,-3.3492
10005,142.11812,49.539
10006,40.21161,-44.2528
10007,-43.31565,1.2548
10008,101.1054,-60.27053
10009,-11.2829,-3.16921
1001,-142.11571,-25.464
10010,-150.26029,-46.261
10011,162.12375,-51.2571
10012,123.31604,-19.11744
10013,-155.29782,-41.6444
10014,-164.947,57.19625
10015,-165.25037,-76.3209
10016,84.24316,-21.23711
10017,91.28543,28.20042
10018,-83.3524,-23.20168
10019,-160.22446,-60.25798
1002,-119.304,8.10302
10020,-125.2592,43.21694
10021,144.17379,-86.10998
10022,69.27986,-16.17756
10023,-76.26474,-23.2578
10024,-89.20252,19.16542
10025,126.25518,81.2625
10026,139.2705,-86.27225
10027,-96.19557,-49.3134
10028,-73.21531,3.776
10029,-109.28579,34.17185
1003,176.2579,41.807
10030,91.26403,-76.11496
10031,154.31998,0.29797
10032,45.31382,69.24108
10033,-132.22831,-66.20625
10034,-166.9019,86.31515
10035,41.5692,-16.28546
10036,-56.17445,71.1761
10037,159.26997,84.13149
10038,-84.2195,56.26326
10039,42.12049,-69.4902
1004,-26.907,-47.21317
10040,134.1365,19.3256
10041,-113.9426,11.32209
10042,-150.27752,12.31957
10043,30.5863,60.5338
10044,150.28964,-24.967
10045,-57.868,28.18065
10046,150.15016,26.25653
10047,-54.896,-88.20994
10048,-70.27657,71.14542
10049,-19.3966,-80.2631
1005,63.5642,-48.2957
10050,-10.174,67.11439
10051,-93.16352,-87.26645
10052,169.26832,71.4151
10053,-147.25707,76.25601
10054,18.22158,73.32346
10055,-3.245,-2.20217
10056,-170.17118,-46.19945
10057,-29.4346,85.28234
10058,13.12958,-63.3327
10059,-165.24212,-13.363
1006,-124.8908,44.25622
10060,-101.158,86.24945
10061,81.14531,-81.10902
10062,129.18692,-65.5218
10063,-64.32504,-45.31741
10064,89.17859,63.26597
10065,112.15728,88.1013
10066,55.27153,65.14023
10067,-127.18874,10.19248
10068,-105.2059,5.11141
10069,-29.17608,79.18431
1007,100.25555,-2.29069
10070,117.5968,-4.6191
10071,159.16121,-33.8488
10072,131.13415,-61.23698
10073,-171.32169,-53.22108
10074,41.25264,78.16762
10075,30.24542,-39.559
10076,-137.30872,86.1623
10077,-78.22941,-25.29131
10078,81.23957,-45.21115
10079,57.17859,-51.30495
1008,128.23975,-36.1444
10080,-30.7414,-6.2151
10081,113.19496,-81.8214
10082,166.30371,50.19341
10083,-108.26317,67.17004
10084,162.29745,50.3045
10085,50.114,57.10648
10086,0.8284,47.27447
10087,-70.31745,55.20317
10088,-123.2962,3.26638
10089,104.797,-47.1277
1009,50.16741,78.1567
10090,-45.24863,24.28144
10091,-93.20971,43.30623
10092,-179.30588,49.14984
10093,-65.12674,52.29424
10094,-20.1962,23.586
10095,-31.5638,-86.20282
10096,-164.2942,-83.8082
10097,88.2851,42.31007
10098,-136.886,-87.19709
10099,-26.29806,-60.11032
101,145.14431,58.1174
1010,126.682,61.24914
10100,-137.27393,46.8987
10101,56.19563,-51.13122
10102,34.245,78.19256
10103,123.342,34.4495
10104,23.481,-27.1503
10105,-64.31488,20.9675
10106,74.28197,3.3718
10107,-116.21256,-2.20848
10108,-14.20615,-26.26649
10109,-56.23787,-37.30582
1011,68.22848,39.31036
10110,-33.20047,83.939
10111,54.19219,32.30704
10112,-93.32269,-78.15449
10113,19.29679,61.30861
10114,-144.2525,45.10214
10115,11.28428,23.219
10116,-141.9251,-37.3597
10117,121.27691,59.3674
10118,3.32437,-70.18332
10119,-129.24289,-68.6852
1012,-10.14185,19.18148
10120,10.21261,-3.628
10121,-22.1909,-44.24522
10122,-132.18368,55.19414
10123,65.20041,-40.25367
10124,-146.6093,53.29168
10125,90.22652,77.153
10126,141.303,66.14407
